"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"536397","35004B","SET OF 3 BLACK FLYING DUCKS",12,"01-12-2010 10:51",4.65,17924,"United Kingdom"
"536397","35004C","SET OF 3 COLOURED  FLYING DUCKS",48,"01-12-2010 10:51",4.65,17924,"United Kingdom"
"536398","21844","RED RETROSPOT MUG",6,"01-12-2010 10:52",2.95,13448,"United Kingdom"
"536398","22468","BABUSHKA LIGHTS STRING OF 10",4,"01-12-2010 10:52",6.75,13448,"United Kingdom"
"536398","22637","PIGGY BANK RETROSPOT ",8,"01-12-2010 10:52",2.55,13448,"United Kingdom"
"536398","22752","SET 7 BABUSHKA NESTING BOXES",6,"01-12-2010 10:52",8.5,13448,"United Kingdom"
"536398","48185","DOORMAT FAIRY CAKE",2,"01-12-2010 10:52",7.95,13448,"United Kingdom"
"536398","22632","HAND WARMER RED RETROSPOT",12,"01-12-2010 10:52",2.1,13448,"United Kingdom"
"536398","22866","HAND WARMER SCOTTY DOG DESIGN",12,"01-12-2010 10:52",2.1,13448,"United Kingdom"
"536398","22865","HAND WARMER OWL DESIGN",12,"01-12-2010 10:52",2.1,13448,"United Kingdom"
"536398","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"01-12-2010 10:52",1.25,13448,"United Kingdom"
"536398","22064","PINK DOUGHNUT TRINKET POT ",12,"01-12-2010 10:52",1.65,13448,"United Kingdom"
"536398","22449","SILK PURSE BABUSHKA PINK",6,"01-12-2010 10:52",3.35,13448,"United Kingdom"
"536398","22114","HOT WATER BOTTLE TEA AND SYMPATHY",4,"01-12-2010 10:52",3.95,13448,"United Kingdom"
"536398","22835","HOT WATER BOTTLE I AM SO POORLY",8,"01-12-2010 10:52",4.65,13448,"United Kingdom"
"536398","22112","CHOCOLATE HOT WATER BOTTLE",9,"01-12-2010 10:52",4.95,13448,"United Kingdom"
"536398","21479","WHITE SKULL HOT WATER BOTTLE ",4,"01-12-2010 10:52",3.75,13448,"United Kingdom"
"536398","22111","SCOTTIE DOG HOT WATER BOTTLE",9,"01-12-2010 10:52",4.95,13448,"United Kingdom"
"536401","22110","BIRD HOUSE HOT WATER BOTTLE",1,"01-12-2010 11:21",2.55,15862,"United Kingdom"
"536401","22098","BOUDOIR SQUARE TISSUE BOX",1,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","22100","SKULLS SQUARE TISSUE BOX",2,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","22766","PHOTO FRAME CORNICE",1,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","22451","SILK PURSE BABUSHKA RED",1,"01-12-2010 11:21",3.35,15862,"United Kingdom"
"536401","22549","PICTURE DOMINOES",1,"01-12-2010 11:21",1.45,15862,"United Kingdom"
"536401","84744","S/6 SEW ON CROCHET FLOWERS",1,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","85049E","SCANDINAVIAN REDS RIBBONS",2,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","21328","BALLOONS  WRITING SET ",1,"01-12-2010 11:21",1.65,15862,"United Kingdom"
"536401","22961","JAM MAKING SET PRINTED",4,"01-12-2010 11:21",1.45,15862,"United Kingdom"
"536401","17091A","LAVENDER INCENSE IN TIN",1,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","22473","TV DINNER TRAY VINTAGE PAISLEY",1,"01-12-2010 11:21",4.95,15862,"United Kingdom"
"536401","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",2,"01-12-2010 11:21",3.75,15862,"United Kingdom"
"536401","84510A","SET OF 4 ENGLISH ROSE COASTERS",2,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","22767","TRIPLE PHOTO FRAME CORNICE ",2,"01-12-2010 11:21",9.95,15862,"United Kingdom"
"536401","22768","FAMILY PHOTO FRAME CORNICE",1,"01-12-2010 11:21",9.95,15862,"United Kingdom"
"536401","21463","MIRRORED DISCO BALL ",1,"01-12-2010 11:21",5.95,15862,"United Kingdom"
"536401","21464","DISCO BALL ROTATOR BATTERY OPERATED",1,"01-12-2010 11:21",4.25,15862,"United Kingdom"
"536401","20820","SILVER LOOKING MIRROR",3,"01-12-2010 11:21",4.95,15862,"United Kingdom"
"536401","85150","LADIES & GENTLEMEN METAL SIGN",1,"01-12-2010 11:21",2.55,15862,"United Kingdom"
"536401","22117","METAL SIGN HER DINNER IS SERVED ",1,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","21169","YOU'RE CONFUSING ME METAL SIGN ",2,"01-12-2010 11:21",1.69,15862,"United Kingdom"
"536401","48129","DOORMAT TOPIARY",1,"01-12-2010 11:21",7.95,15862,"United Kingdom"
"536401","82580","BATHROOM METAL SIGN",1,"01-12-2010 11:21",0.55,15862,"United Kingdom"
"536401","82578","KITCHEN METAL SIGN",1,"01-12-2010 11:21",0.55,15862,"United Kingdom"
"536401","82581","TOILET METAL SIGN",2,"01-12-2010 11:21",0.55,15862,"United Kingdom"
"536401","22413","METAL SIGN TAKE IT OR LEAVE IT ",4,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","21907","I'M ON HOLIDAY METAL SIGN",2,"01-12-2010 11:21",2.1,15862,"United Kingdom"
"536401","22441","GROW YOUR OWN BASIL IN ENAMEL MUG",1,"01-12-2010 11:21",2.1,15862,"United Kingdom"
"536401","21122","SET/10 PINK POLKADOT PARTY CANDLES",1,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","22851","SET 20 NAPKINS FAIRY CAKES DESIGN ",1,"01-12-2010 11:21",0.85,15862,"United Kingdom"
"536401","84991","60 TEATIME FAIRY CAKE CASES",3,"01-12-2010 11:21",0.55,15862,"United Kingdom"
"536401","22810","SET OF 6 T-LIGHTS SNOWMEN",1,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","22809","SET OF 6 T-LIGHTS SANTA",1,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","22435","SET OF 9 HEART SHAPED BALLOONS",2,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","20966","SANDWICH BATH SPONGE",3,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","20963","APPLE BATH SPONGE",1,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","20961","STRAWBERRY BATH SPONGE ",1,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","22068","BLACK PIRATE TREASURE CHEST",2,"01-12-2010 11:21",1.65,15862,"United Kingdom"
"536401","21743","STAR PORTABLE TABLE LIGHT ",2,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","21744","SNOWFLAKE PORTABLE TABLE LIGHT ",2,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","84709B","PINK OVAL JEWELLED MIRROR",1,"01-12-2010 11:21",5.95,15862,"United Kingdom"
"536401","21592","RETROSPOT CIGAR BOX MATCHES ",1,"01-12-2010 11:21",1.25,15862,"United Kingdom"
"536401","21587","COSY HOUR GIANT TUBE MATCHES",2,"01-12-2010 11:21",2.55,15862,"United Kingdom"
"536401","20992","JAZZ HEARTS PURSE NOTEBOOK",9,"01-12-2010 11:21",0.85,15862,"United Kingdom"
"536401","22662","LUNCH BAG DOLLY GIRL DESIGN",1,"01-12-2010 11:21",1.65,15862,"United Kingdom"
"536401","85123A","WHITE HANGING HEART T-LIGHT HOLDER",4,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","22804","CANDLEHOLDER PINK HANGING HEART",3,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","82483","WOOD 2 DRAWER CABINET WHITE FINISH",1,"01-12-2010 11:21",5.95,15862,"United Kingdom"
"536401","20749","ASSORTED COLOUR MINI CASES",1,"01-12-2010 11:21",7.95,15862,"United Kingdom"
"536401","20725","LUNCH BAG RED RETROSPOT",1,"01-12-2010 11:21",1.65,15862,"United Kingdom"
"536401","22382","LUNCH BAG SPACEBOY DESIGN ",2,"01-12-2010 11:21",1.65,15862,"United Kingdom"
"536401","20726","LUNCH BAG WOODLAND",1,"01-12-2010 11:21",1.65,15862,"United Kingdom"
"536401","22384","LUNCH BAG PINK POLKADOT",1,"01-12-2010 11:21",1.65,15862,"United Kingdom"
"536401","22467","GUMBALL COAT RACK",5,"01-12-2010 11:21",2.55,15862,"United Kingdom"
"536401","84625C","BLUE NEW BAROQUE CANDLESTICK CANDLE",3,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","84625A","PINK NEW BAROQUECANDLESTICK CANDLE",3,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","21108","FAIRY CAKE FLANNEL ASSORTED COLOUR",9,"01-12-2010 11:21",2.55,15862,"United Kingdom"
"536401","22848","BREAD BIN DINER STYLE PINK",1,"01-12-2010 11:21",16.95,15862,"United Kingdom"
"536401","21033","JUMBO BAG CHARLIE AND LOLA TOYS",4,"01-12-2010 11:21",2.95,15862,"United Kingdom"
"536401","47570B","TEA TIME TABLE CLOTH",1,"01-12-2010 11:21",10.65,15862,"United Kingdom"
"536401","84030E","ENGLISH ROSE HOT WATER BOTTLE",1,"01-12-2010 11:21",4.25,15862,"United Kingdom"
"536401","22428","ENAMEL FIRE BUCKET CREAM",2,"01-12-2010 11:21",6.95,15862,"United Kingdom"
"536401","22502","PICNIC BASKET WICKER SMALL",2,"01-12-2010 11:21",5.95,15862,"United Kingdom"
"536402","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",40,"01-12-2010 11:22",2.55,15513,"United Kingdom"
"536402","22837","HOT WATER BOTTLE BABUSHKA ",36,"01-12-2010 11:22",4.25,15513,"United Kingdom"
"536403","22867","HAND WARMER BIRD DESIGN",96,"01-12-2010 11:27",1.85,12791,"Netherlands"
"536403","POST","POSTAGE",1,"01-12-2010 11:27",15,12791,"Netherlands"
"536404","22297","HEART IVORY TRELLIS SMALL",24,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","22771","CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","22772","PINK DRAWER KNOB ACRYLIC EDWARDIAN",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","22773","GREEN DRAWER KNOB ACRYLIC EDWARDIAN",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","22805","BLUE DRAWER KNOB ACRYLIC EDWARDIAN",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","22197","SMALL POPCORN HOLDER",36,"01-12-2010 11:29",0.85,16218,"United Kingdom"
"536404","21125","SET 6 FOOTBALL CELEBRATION CANDLES",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","21126","SET OF 6 GIRLS CELEBRATION CANDLES",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","85049C","ROMANTIC PINKS RIBBONS ",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","85049D","BRIGHT BLUES RIBBONS ",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","85049E","SCANDINAVIAN REDS RIBBONS",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","85049G","CHOCOLATE BOX RIBBONS ",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","21061","PARTY INVITES FOOTBALL",12,"01-12-2010 11:29",0.85,16218,"United Kingdom"
"536404","21063","PARTY INVITES JAZZ HEARTS",12,"01-12-2010 11:29",0.85,16218,"United Kingdom"
"536404","21062","PARTY INVITES SPACEMAN",12,"01-12-2010 11:29",0.85,16218,"United Kingdom"
"536404","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","84378","SET OF 3 HEART COOKIE CUTTERS",12,"01-12-2010 11:29",1.25,16218,"United Kingdom"
"536404","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",12,"01-12-2010 11:29",2.1,16218,"United Kingdom"
"536404","21213","PACK OF 72 SKULL CAKE CASES",24,"01-12-2010 11:29",0.55,16218,"United Kingdom"
"536404","22417","PACK OF 60 SPACEBOY CAKE CASES",24,"01-12-2010 11:29",0.55,16218,"United Kingdom"
"536404","84992","72 SWEETHEART FAIRY CAKE CASES",24,"01-12-2010 11:29",0.55,16218,"United Kingdom"
"536404","22383","LUNCH BAG SUKI  DESIGN ",10,"01-12-2010 11:29",1.65,16218,"United Kingdom"
"536404","20728","LUNCH BAG CARS BLUE",10,"01-12-2010 11:29",1.65,16218,"United Kingdom"
"536404","20727","LUNCH BAG  BLACK SKULL.",10,"01-12-2010 11:29",1.65,16218,"United Kingdom"
"536404","22296","HEART IVORY TRELLIS LARGE",24,"01-12-2010 11:29",1.65,16218,"United Kingdom"
"536405","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",128,"01-12-2010 11:32",2.55,14045,"United Kingdom"
"536406","85123A","WHITE HANGING HEART T-LIGHT HOLDER",8,"01-12-2010 11:33",2.55,17850,"United Kingdom"
"536406","71053","WHITE METAL LANTERN",8,"01-12-2010 11:33",3.39,17850,"United Kingdom"
"536406","82483","WOOD 2 DRAWER CABINET WHITE FINISH",4,"01-12-2010 11:33",4.95,17850,"United Kingdom"
"536408","22537","MAGIC DRAWING SLATE DINOSAUR",24,"01-12-2010 11:41",0.42,14307,"United Kingdom"
"536408","22533","MAGIC DRAWING SLATE BAKE A CAKE ",24,"01-12-2010 11:41",0.42,14307,"United Kingdom"
"536408","20982","12 PENCILS TALL TUBE SKULLS",12,"01-12-2010 11:41",0.85,14307,"United Kingdom"
"536408","21915","RED  HARMONICA IN BOX ",12,"01-12-2010 11:41",1.25,14307,"United Kingdom"
"536408","21914","BLUE HARMONICA IN BOX ",12,"01-12-2010 11:41",1.25,14307,"United Kingdom"
"536408","21544","SKULLS  WATER TRANSFER TATTOOS ",12,"01-12-2010 11:41",0.85,14307,"United Kingdom"
"536408","22813","PACK 3 BOXES BIRD PANNETONE ",12,"01-12-2010 11:41",1.95,14307,"United Kingdom"
"536408","84029E","RED WOOLLY HOTTIE WHITE HEART.",4,"01-12-2010 11:41",3.75,14307,"United Kingdom"
"536408","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",6,"01-12-2010 11:41",2.1,14307,"United Kingdom"
"536408","84375","SET OF 20 KIDS COOKIE CUTTERS",12,"01-12-2010 11:41",2.1,14307,"United Kingdom"
"536408","22418","10 COLOUR SPACEBOY PEN",24,"01-12-2010 11:41",0.85,14307,"United Kingdom"
"536408","22178","VICTORIAN GLASS HANGING T-LIGHT",12,"01-12-2010 11:41",1.25,14307,"United Kingdom"
"536408","84970L","SINGLE HEART ZINC T-LIGHT HOLDER",12,"01-12-2010 11:41",0.95,14307,"United Kingdom"
"536408","21733","RED HANGING HEART T-LIGHT HOLDER",6,"01-12-2010 11:41",2.95,14307,"United Kingdom"
"536408","22465","HANGING METAL STAR LANTERN",12,"01-12-2010 11:41",1.65,14307,"United Kingdom"
"536408","84949","SILVER HANGING T-LIGHT HOLDER",6,"01-12-2010 11:41",1.65,14307,"United Kingdom"
"536408","20685","DOORMAT RED RETROSPOT",2,"01-12-2010 11:41",7.95,14307,"United Kingdom"
"536408","48194","DOORMAT HEARTS",2,"01-12-2010 11:41",7.95,14307,"United Kingdom"
"536408","22488","NATURAL SLATE RECTANGLE CHALKBOARD",12,"01-12-2010 11:41",1.65,14307,"United Kingdom"
"536408","22219","LOVEBIRD HANGING DECORATION WHITE ",12,"01-12-2010 11:41",0.85,14307,"United Kingdom"
"536408","84879","ASSORTED COLOUR BIRD ORNAMENT",8,"01-12-2010 11:41",1.69,14307,"United Kingdom"
"536408","22766","PHOTO FRAME CORNICE",8,"01-12-2010 11:41",2.95,14307,"United Kingdom"
"536408","22610","PENS ASSORTED FUNNY FACE",36,"01-12-2010 11:41",0.85,14307,"United Kingdom"
"536408","22716","CARD CIRCUS PARADE",12,"01-12-2010 11:41",0.42,14307,"United Kingdom"
"536408","22706","WRAP COWBOYS  ",25,"01-12-2010 11:41",0.42,14307,"United Kingdom"
"536408","22371","AIRLINE BAG VINTAGE TOKYO 78",4,"01-12-2010 11:41",4.25,14307,"United Kingdom"
"536408","85014B","RED RETROSPOT UMBRELLA",3,"01-12-2010 11:41",5.95,14307,"United Kingdom"
"536408","84997B","RED 3 PIECE RETROSPOT CUTLERY SET",6,"01-12-2010 11:41",3.75,14307,"United Kingdom"
"536408","21210","SET OF 72 RETROSPOT PAPER  DOILIES",12,"01-12-2010 11:41",1.45,14307,"United Kingdom"
"536408","22553","PLASTERS IN TIN SKULLS",12,"01-12-2010 11:41",1.65,14307,"United Kingdom"
"536408","16237","SLEEPING CAT ERASERS",30,"01-12-2010 11:41",0.21,14307,"United Kingdom"
"536408","22714","CARD BIRTHDAY COWBOY",12,"01-12-2010 11:41",0.42,14307,"United Kingdom"
"536408","22812","PACK 3 BOXES CHRISTMAS PANNETONE",12,"01-12-2010 11:41",1.95,14307,"United Kingdom"
"536408","84347","ROTATING SILVER ANGELS T-LIGHT HLDR",6,"01-12-2010 11:41",2.55,14307,"United Kingdom"
"536408","21587","COSY HOUR GIANT TUBE MATCHES",12,"01-12-2010 11:41",2.55,14307,"United Kingdom"
"536408","22736","RIBBON REEL MAKING SNOWMEN ",10,"01-12-2010 11:41",1.65,14307,"United Kingdom"
"536408","22620","4 TRADITIONAL SPINNING TOPS",12,"01-12-2010 11:41",1.25,14307,"United Kingdom"
"536408","21705","BAG 500g SWIRLY MARBLES",12,"01-12-2010 11:41",1.65,14307,"United Kingdom"
"536409","90199C","5 STRAND GLASS NECKLACE CRYSTAL",3,"01-12-2010 11:45",6.35,17908,"United Kingdom"
"536409","21479","WHITE SKULL HOT WATER BOTTLE ",1,"01-12-2010 11:45",3.75,17908,"United Kingdom"
"536409","22111","SCOTTIE DOG HOT WATER BOTTLE",1,"01-12-2010 11:45",4.95,17908,"United Kingdom"
"536409","22785","SQUARECUSHION COVER PINK UNION FLAG",1,"01-12-2010 11:45",6.75,17908,"United Kingdom"
"536409","22975","SPACEBOY CHILDRENS EGG CUP",1,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","22972","CHILDREN'S SPACEBOY MUG",1,"01-12-2010 11:45",1.65,17908,"United Kingdom"
"536409","22866","HAND WARMER SCOTTY DOG DESIGN",1,"01-12-2010 11:45",2.1,17908,"United Kingdom"
"536409","22568","FELTCRAFT CUSHION OWL",1,"01-12-2010 11:45",3.75,17908,"United Kingdom"
"536409","85116","BLACK CANDELABRA T-LIGHT HOLDER",1,"01-12-2010 11:45",2.1,17908,"United Kingdom"
"536409","22664","TOY TIDY DOLLY GIRL DESIGN",1,"01-12-2010 11:45",2.1,17908,"United Kingdom"
"536409","21609","SET 12 LAVENDER  BOTANICAL T-LIGHTS",1,"01-12-2010 11:45",2.95,17908,"United Kingdom"
"536409","21866","UNION JACK FLAG LUGGAGE TAG",1,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","20669","RED HEART LUGGAGE TAG",1,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","90129F","RED GLASS TASSLE BAG CHARM",1,"01-12-2010 11:45",2.95,17908,"United Kingdom"
"536409","90210B","CLEAR ACRYLIC FACETED BANGLE",1,"01-12-2010 11:45",2.95,17908,"United Kingdom"
"536409","90199C","5 STRAND GLASS NECKLACE CRYSTAL",1,"01-12-2010 11:45",6.35,17908,"United Kingdom"
"536409","21955","DOORMAT UNION JACK GUNS AND ROSES",1,"01-12-2010 11:45",7.95,17908,"United Kingdom"
"536409","72802C","VANILLA SCENT CANDLE JEWELLED BOX",1,"01-12-2010 11:45",4.25,17908,"United Kingdom"
"536409","22109","FULL ENGLISH BREAKFAST PLATE",1,"01-12-2010 11:45",3.75,17908,"United Kingdom"
"536409","85116","BLACK CANDELABRA T-LIGHT HOLDER",5,"01-12-2010 11:45",2.1,17908,"United Kingdom"
"536409","22531","MAGIC DRAWING SLATE CIRCUS PARADE  ",1,"01-12-2010 11:45",0.42,17908,"United Kingdom"
"536409","21811","CHRISTMAS HANGING HEART WITH BELL",1,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","22183","CAKE STAND VICTORIAN FILIGREE MED",1,"01-12-2010 11:45",6.75,17908,"United Kingdom"
"536409","21678","PAISLEY PATTERN  STICKERS",6,"01-12-2010 11:45",0.85,17908,"United Kingdom"
"536409","21676","FLOWERS  STICKERS",6,"01-12-2010 11:45",0.85,17908,"United Kingdom"
"536409","84625A","PINK NEW BAROQUECANDLESTICK CANDLE",1,"01-12-2010 11:45",2.95,17908,"United Kingdom"
"536409","21931","JUMBO STORAGE BAG SUKI",2,"01-12-2010 11:45",1.95,17908,"United Kingdom"
"536409","85169B","BLACK LOVE BIRD CANDLE",12,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","16238","PARTY TIME PENCIL ERASERS",28,"01-12-2010 11:45",0.21,17908,"United Kingdom"
"536409","20668","DISCO BALL CHRISTMAS DECORATION",24,"01-12-2010 11:45",0.12,17908,"United Kingdom"
"536409","84906","PINK B'FLY C/COVER W BOBBLES",1,"01-12-2010 11:45",5.95,17908,"United Kingdom"
"536409","21867","PINK UNION JACK  LUGGAGE TAG",1,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","22075","6 RIBBONS ELEGANT CHRISTMAS ",1,"01-12-2010 11:45",1.65,17908,"United Kingdom"
"536409","21326","AGED GLASS SILVER T-LIGHT HOLDER",12,"01-12-2010 11:45",0.65,17908,"United Kingdom"
"536409","21065","BOOM BOX SPEAKER GIRLS",1,"01-12-2010 11:45",5.95,17908,"United Kingdom"
"536409","22074","6 RIBBONS SHIMMERING PINKS ",1,"01-12-2010 11:45",1.65,17908,"United Kingdom"
"536409","22900"," SET 2 TEA TOWELS I LOVE LONDON ",1,"01-12-2010 11:45",2.95,17908,"United Kingdom"
"536409","20713","JUMBO BAG OWLS",1,"01-12-2010 11:45",1.95,17908,"United Kingdom"
"536409","20966","SANDWICH BATH SPONGE",2,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","21116","OWL DOORSTOP",1,"01-12-2010 11:45",4.95,17908,"United Kingdom"
"536409","90199C","5 STRAND GLASS NECKLACE CRYSTAL",2,"01-12-2010 11:45",6.35,17908,"United Kingdom"
"536409","22633","HAND WARMER UNION JACK",1,"01-12-2010 11:45",2.1,17908,"United Kingdom"
"536409","22198","LARGE POPCORN HOLDER ",1,"01-12-2010 11:45",1.65,17908,"United Kingdom"
"536409","21824","PAINTED METAL STAR WITH HOLLY BELLS",3,"01-12-2010 11:45",1.45,17908,"United Kingdom"
"536409","21823","PAINTED METAL HEART WITH HOLLY BELL",3,"01-12-2010 11:45",1.45,17908,"United Kingdom"
"536409","22153","ANGEL DECORATION STARS ON DRESS",6,"01-12-2010 11:45",0.42,17908,"United Kingdom"
"536409","22197","SMALL POPCORN HOLDER",2,"01-12-2010 11:45",0.85,17908,"United Kingdom"
"536409","85099B","JUMBO BAG RED RETROSPOT",2,"01-12-2010 11:45",1.95,17908,"United Kingdom"
"536409","85099F","JUMBO BAG STRAWBERRY",1,"01-12-2010 11:45",1.95,17908,"United Kingdom"
"536409","20717","STRAWBERRY SHOPPER BAG",1,"01-12-2010 11:45",1.25,17908,"United Kingdom"
"536409","20723","STRAWBERRY CHARLOTTE BAG",1,"01-12-2010 11:45",0.85,17908,"United Kingdom"
"536409","21980","PACK OF 12 RED RETROSPOT TISSUES ",12,"01-12-2010 11:45",0.29,17908,"United Kingdom"
"536409","22112","CHOCOLATE HOT WATER BOTTLE",1,"01-12-2010 11:45",4.95,17908,"United Kingdom"
"536412","20728","LUNCH BAG CARS BLUE",3,"01-12-2010 11:49",1.65,17920,"United Kingdom"
"536412","22382","LUNCH BAG SPACEBOY DESIGN ",3,"01-12-2010 11:49",1.65,17920,"United Kingdom"
"536412","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",1,"01-12-2010 11:49",2.95,17920,"United Kingdom"
"536412","22662","LUNCH BAG DOLLY GIRL DESIGN",4,"01-12-2010 11:49",1.65,17920,"United Kingdom"
"536412","22383","LUNCH BAG SUKI  DESIGN ",3,"01-12-2010 11:49",1.65,17920,"United Kingdom"
"536412","20727","LUNCH BAG  BLACK SKULL.",3,"01-12-2010 11:49",1.65,17920,"United Kingdom"
"536412","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",1,"01-12-2010 11:49",2.95,17920,"United Kingdom"
"536412","22327","ROUND SNACK BOXES SET OF 4 SKULLS",1,"01-12-2010 11:49",2.95,17920,"United Kingdom"
"536412","22630","DOLLY GIRL LUNCH BOX",1,"01-12-2010 11:49",1.95,17920,"United Kingdom"
"536412","22629","SPACEBOY LUNCH BOX ",1,"01-12-2010 11:49",1.95,17920,"United Kingdom"
"536412","21245","GREEN POLKADOT PLATE ",1,"01-12-2010 11:49",1.69,17920,"United Kingdom"
"536412","21244","BLUE POLKADOT PLATE ",1,"01-12-2010 11:49",1.69,17920,"United Kingdom"
"536412","21242","RED RETROSPOT PLATE ",1,"01-12-2010 11:49",1.69,17920,"United Kingdom"
"536412","21243","PINK  POLKADOT PLATE ",1,"01-12-2010 11:49",1.69,17920,"United Kingdom"
"536412","22273","FELTCRAFT DOLL MOLLY",1,"01-12-2010 11:49",2.95,17920,"United Kingdom"
"536412","22940","FELTCRAFT CHRISTMAS FAIRY",3,"01-12-2010 11:49",4.25,17920,"United Kingdom"
"536412","22652","TRAVEL SEWING KIT",5,"01-12-2010 11:49",1.65,17920,"United Kingdom"
"536412","22759","SET OF 3 NOTEBOOKS IN PARCEL",1,"01-12-2010 11:49",1.65,17920,"United Kingdom"
"536412","21880","RED RETROSPOT TAPE",10,"01-12-2010 11:49",0.65,17920,"United Kingdom"
"536412","21738","COSY SLIPPER SHOES SMALL  RED ",1,"01-12-2010 11:49",2.95,17920,"United Kingdom"
"536412","22077","6 RIBBONS RUSTIC CHARM",1,"01-12-2010 11:49",1.65,17920,"United Kingdom"
